fao_saup_id;taxon_name_key;year;mean_catch
87;Trichiurus lepturus;2010;2464
87;Trichiurus lepturus;2011;2347
87;Trichiurus lepturus;2012;10220
87;Trichiurus lepturus;2013;31281
87;Prionotus  spp.;2013;3725
87;Prionotus  spp.;2012;389
87;Prionotus  spp.;2011;3636
87;Prionotus  spp.;2010;404
87;Prionotus  spp.;2009;1458
87;Prionotus  spp.;2008;2286
87;Prionotus  spp.;2007;236735
87;Prionotus  spp.;2005;396
87;Prionotus  spp.;2004;355
87;Coryphaena hippurus_600006;2004;4837,8
87;Coryphaena hippurus_600006;2005;2300,1
87;Coryphaena hippurus_600006;2006;3637,7
87;Coryphaena hippurus_600006;2007;3865,3
87;Coryphaena hippurus_600006;2008;13490,8
87;Coryphaena hippurus_600006;2009;445,2
87;Coryphaena hippurus_600006;2010;9325,8
87;Coryphaena hippurus_600006;2011;15054,5
87;Coryphaena hippurus_600006;2012;16032,4
87;Coryphaena hippurus_600006;2013;2328,1
87;Istiophoridae_400419;2004;1729,5
87;Istiophoridae_400419;2005;964,7
87;Istiophoridae_400419;2006;2104,37
87;Istiophoridae_400419;2007;3152
87;Istiophoridae_400419;2008;2283,1
87;Istiophoridae_400419;2009;376,1
87;Istiophoridae_400419;2010;4780,1
87;Istiophoridae_400419;2011;2179,9
87;Istiophoridae_400419;2012;2125,4
87;Istiophoridae_400419;2013;625,8
87;Xiphias gladius_600226;2004;0,6
87;Xiphias gladius_600226;2005;126,6
87;Xiphias gladius_600226;2006;718,04
87;Xiphias gladius_600226;2007;585,6
87;Xiphias gladius_600226;2008;1256,7
87;Xiphias gladius_600226;2009;368,5
87;Xiphias gladius_600226;2010;3413,8
87;Xiphias gladius_600226;2011;2279,9
87;Xiphias gladius_600226;2012;2138
87;Xiphias gladius_600226;2013;849,5
87;Gempylidae_6e+05;2004;769,9
87;Gempylidae_6e+05;2005;447,9
87;Gempylidae_6e+05;2006;1826,07
87;Gempylidae_6e+05;2007;1884,2
87;Gempylidae_6e+05;2008;822
87;Gempylidae_6e+05;2009;161
87;Gempylidae_6e+05;2010;903,9
87;Gempylidae_6e+05;2011;983,4
87;Gempylidae_6e+05;2012;650,9
87;Gempylidae_6e+05;2013;32,8
87;Ophichthus remiger;2009;71,51
87;Ophichthus remiger;2010;120,81
87;Ophichthus remiger;2011;328,3
87;Ophichthus remiger;2012;107,7
87;Ophichthus remiger;2013;113,97
87;Ophichthus remiger;2014;59,33
87;Protrachypene precipua;2005;11155
87;Protrachypene precipua;2006;6396
87;Protrachypene precipua;2007;5900
87;Protrachypene precipua;2008;5704
87;Protrachypene precipua;2009;7012
87;Protrachypene precipua;2010;7155
87;Protrachypene precipua;2011;4188
87;Protrachypene precipua;2012;5569
87;Protrachypene precipua;2013;2074
87;Protrachypene precipua;2014;3019
