rgn_id;species;sust_coeff
1;Whiteleg shrimp;0,756666667
2;Whiteleg shrimp;0,756666667
6;Whiteleg shrimp;0,756666667
1;Oreochromis mossambicus;
2;Oreochromis mossambicus;0,775
6;Oreochromis mossambicus;
